accX,accY,accZ,id,timestamp
1867,-2105,3152,4332,1748698418712
1823,-2808,3539,4333,1748698418752
1915,-2801,3744,4334,1748698418793
1756,-2806,4012,4335,1748698418833
1806,-2411,3662,4336,1748698418873
1584,-2371,3546,4337,1748698418913
1177,-2427,3924,4338,1748698418953
1286,-2302,3599,4339,1748698418994
998,-2222,3314,4340,1748698419033
867,-2657,3180,4341,1748698419073
908,-2356,3233,4342,1748698419113
972,-2178,2925,4343,1748698419154
810,-2207,3106,4344,1748698419194
826,-2160,3384,4345,1748698419234
577,-2965,3449,4346,1748698419274
313,-2259,4451,4347,1748698419315
-19,-1067,5194,4348,1748698419354
701,-2063,2785,4349,1748698419394
1509,-2410,2317,4350,1748698419434
2478,-3703,1406,4351,1748698419475
2492,-1382,1520,4352,1748698419514
1482,-60,2054,4353,1748698419555
-312,-1470,4333,4354,1748698419595
-128,-1923,3625,4355,1748698419635
-396,-1121,4714,4356,1748698419675
-739,157,4674,4357,1748698419715
-153,-476,4085,4358,1748698419755
-1571,-909,4891,4359,1748698419796
314,59,4302,4360,1748698419835
-299,-66,4515,4361,1748698419875
365,662,3822,4362,1748698419915
-146,-210,3775,4363,1748698419956
-273,580,3794,4364,1748698419996
-351,510,4089,4365,1748698420036
-552,74,4294,4366,1748698420076
51,-277,4224,4367,1748698420117
176,508,4114,4368,1748698420156
41,-377,3831,4369,1748698420196
-130,-112,3918,4370,1748698420236
-38,91,4316,4371,1748698420277
78,135,4095,4372,1748698420316
-183,85,4320,4373,1748698420357
-306,-135,3954,4374,1748698420397
-153,152,3653,4375,1748698420438
155,115,3475,4376,1748698420477
78,197,3504,4377,1748698420517
209,-181,4469,4378,1748698420557
110,-254,5215,4379,1748698420598
194,-23,4003,4380,1748698420638
78,156,4041,4381,1748698420678
109,424,3817,4382,1748698420718
-85,694,4258,4383,1748698420759
24,1058,4095,4384,1748698420798
-44,947,4057,4385,1748698420838
44,716,4010,4386,1748698420878
74,718,3998,4387,1748698420919
46,645,4063,4388,1748698420958
49,681,4004,4389,1748698420999
69,783,3995,4390,1748698421039
69,596,4058,4391,1748698421080
75,530,4028,4392,1748698421119
132,410,4034,4393,1748698421159
94,555,4022,4394,1748698421200
50,691,4061,4395,1748698421240
41,684,4059,4396,1748698421280
81,608,4017,4397,1748698421320
113,642,4018,4398,1748698421360
98,660,4034,4399,1748698421401
80,656,4046,4400,1748698421440
91,635,4050,4401,1748698421482
91,582,4022,4402,1748698421522
63,608,4039,4403,1748698421563
63,653,4054,4404,1748698421603
70,629,4054,4405,1748698421643
106,545,4045,4406,1748698421683
120,571,4004,4407,1748698421723
75,604,4034,4408,1748698421763
85,556,4066,4409,1748698421803
121,613,4020,4410,1748698421843
93,601,4023,4411,1748698421884
82,713,4050,4412,1748698421923
108,897,4032,4413,1748698421964
93,304,4038,4414,1748698422004
105,765,4061,4415,1748698422044
108,640,4054,4416,1748698422084
36,619,4029,4417,1748698422124
76,604,4037,4418,1748698422164
94,617,4056,4419,1748698422205
99,649,4034,4420,1748698422244
119,594,4031,4421,1748698422284
94,572,4054,4422,1748698422324
96,525,4072,4423,1748698422365
90,591,4056,4424,1748698422405
115,568,4037,4425,1748698422445
61,542,4039,4426,1748698422485
104,597,4068,4427,1748698422526
124,660,4022,4428,1748698422565
73,406,4051,4429,1748698422605
131,336,4051,4430,1748698422645
139,370,4047,4431,1748698422686
106,445,4075,4432,1748698422725
120,450,4070,4433,1748698422765
120,433,4069,4434,1748698422806
122,514,4046,4435,1748698422846
119,526,4062,4436,1748698422886
96,538,4061,4437,1748698422926
104,536,4016,4438,1748698422966
40,521,4080,4439,1748698423007
39,552,4057,4440,1748698423046
103,534,4040,4441,1748698423086
117,581,4007,4442,1748698423126
100,623,4044,4443,1748698423167
125,557,4033,4444,1748698423207
93,553,4053,4445,1748698423247
86,516,4050,4446,1748698423287
100,584,4029,4447,1748698423328
88,522,4007,4448,1748698423367
66,495,4043,4449,1748698423408
98,586,4022,4450,1748698423447
75,538,4033,4451,1748698423488
-36,600,4253,4452,1748698423528
190,382,4432,4453,1748698423568
320,341,4326,4454,1748698423608
493,176,4323,4455,1748698423649
36,436,4306,4456,1748698423688
584,269,3769,4457,1748698423728
465,206,3671,4458,1748698423768
-154,-168,3663,4459,1748698423809
-159,201,3863,4460,1748698423849
-262,390,4135,4461,1748698423889
-176,39,3915,4462,1748698423929
-69,288,4047,4463,1748698423969
-86,72,4033,4464,1748698424009
243,-98,3997,4465,1748698424049
270,-66,3990,4466,1748698424089
309,-201,4173,4467,1748698424130
46,-47,4291,4468,1748698424169
423,-201,4087,4469,1748698424210
208,4,4241,4470,1748698424250
-24,236,4164,4471,1748698424290
-221,-244,4354,4472,1748698424330
-6,109,4542,4473,1748698424370
-256,111,4619,4474,1748698424410
-208,485,4084,4475,1748698424451
-32,-912,3932,4476,1748698424490
140,-301,3806,4477,1748698424530
270,-364,3789,4478,1748698424570
622,-1710,2665,4479,1748698424612
1121,-1906,2577,4480,1748698424651
1472,-1766,3229,4481,1748698424691
1735,-1364,3352,4482,1748698424731
1813,-1246,3126,4483,1748698424772
1680,-2086,3225,4484,1748698424812
1000,-2081,3722,4485,1748698424852
536,-2228,3941,4486,1748698424892
516,-2057,3914,4487,1748698424932
145,-2141,3690,4488,1748698424972
68,-2545,3734,4489,1748698425012
170,-2147,3553,4490,1748698425052
255,-1894,3276,4491,1748698425093
379,-2402,3272,4492,1748698425132
462,-2497,3297,4493,1748698425172
438,-2202,3259,4494,1748698425213
281,-2367,3765,4495,1748698425253
146,-1274,4862,4496,1748698425293
313,-382,4009,4497,1748698425333
716,-1919,3006,4498,1748698425373
1168,-2244,3120,4499,1748698425414
1616,-3156,1890,4500,1748698425453
1406,-1161,2146,4501,1748698425493
324,-495,3668,4502,1748698425534
-122,-88,3474,4503,1748698425574
-71,-1468,4128,4504,1748698425614
-431,-254,4080,4505,1748698425654
382,260,5122,4506,1748698425694
-2186,-622,5214,4507,1748698425735
941,1501,4304,4508,1748698425775
-1155,-652,4015,4509,1748698425815
-149,-59,4041,4510,1748698425854
-118,177,4144,4511,1748698425895
-167,583,4053,4512,1748698425935
-101,178,4073,4513,1748698425975
-179,117,4050,4514,1748698426015
-74,304,4055,4515,1748698426056
-164,605,4078,4516,1748698426095
-175,433,4068,4517,1748698426135
-183,451,4042,4518,1748698426175
-127,541,4028,4519,1748698426216
-138,521,4058,4520,1748698426255
-126,531,4044,4521,1748698426296
-56,537,4029,4522,1748698426336
-183,538,4039,4523,1748698426376
-173,595,4037,4524,1748698426416
-203,940,4005,4525,1748698426456
-69,247,3978,4526,1748698426496
-81,550,4022,4527,1748698426537
-178,1119,4035,4528,1748698426576
-163,514,4003,4529,1748698426617
76,664,4177,4530,1748698426657
-147,800,3730,4531,1748698426697
-394,372,3921,4532,1748698426737
-325,482,3787,4533,1748698426777
-289,214,3599,4534,1748698426817
-224,-367,4487,4535,1748698426858
-57,-318,4303,4536,1748698426897
-5,432,4027,4537,1748698426937
-136,379,4150,4538,1748698426977
-194,339,4090,4539,1748698427018
-213,135,4089,4540,1748698427058
-204,99,4052,4541,1748698427098
-130,251,4048,4542,1748698427138
-128,236,4108,4543,1748698427178
-147,13,4070,4544,1748698427218
-84,32,4055,4545,1748698427258
-97,276,4127,4546,1748698427298
-124,219,4113,4547,1748698427339
-150,202,4097,4548,1748698427378
-140,61,4030,4549,1748698427419
-72,95,4122,4550,1748698427459
-80,73,4134,4551,1748698427499
-146,243,4064,4552,1748698427539
-164,-12,4072,4553,1748698427579
-147,2,4138,4554,1748698427619
-155,507,4045,4555,1748698427660
-49,451,4132,4556,1748698427699
-88,-54,4072,4557,1748698427739
-113,320,4217,4558,1748698427779
-66,261,3996,4559,1748698427820
-303,235,3954,4560,1748698427860
-438,581,3862,4561,1748698427900
-446,622,3947,4562,1748698427940
-316,668,4263,4563,1748698427981
-225,280,4016,4564,1748698428020
-235,88,4031,4565,1748698428060
-256,468,4086,4566,1748698428100
-271,479,4065,4567,1748698428141
-293,345,4052,4568,1748698428180
-284,286,4064,4569,1748698428221
-240,311,4043,4570,1748698428261
-263,371,4074,4571,1748698428301
-282,354,4053,4572,1748698428341
-230,376,4072,4573,1748698428381
-221,226,4052,4574,1748698428422
-227,366,4067,4575,1748698428462
-224,375,4036,4576,1748698428502
-245,374,4049,4577,1748698428542
-286,351,4096,4578,1748698428582
-286,420,4076,4579,1748698428623
-331,489,4118,4580,1748698428662
-207,203,3973,4581,1748698428702
-249,190,4030,4582,1748698428742
-378,690,4037,4583,1748698428783
-298,308,4080,4584,1748698428823
-102,479,3935,4585,1748698428863
-199,347,4027,4586,1748698428903
-377,615,4153,4587,1748698428944
-150,328,4096,4588,1748698428983
-217,521,4059,4589,1748698429023
-220,592,3983,4590,1748698429063
-284,103,4269,4591,1748698429104
-72,514,4097,4592,1748698429143
-339,533,4144,4593,1748698429184
-515,81,4071,4594,1748698429224
-324,228,3970,4595,1748698429265
-307,609,4079,4596,1748698429304
-217,241,4041,4597,1748698429344
-353,564,4093,4598,1748698429384
-336,607,3977,4599,1748698429425
-536,495,3972,4600,1748698429465
-532,384,4077,4601,1748698429505
-310,463,3989,4602,1748698429545
-443,460,3765,4603,1748698429586
-435,167,4214,4604,1748698429625
-357,1036,4062,4605,1748698429665
-91,-463,3939,4606,1748698429705
-296,1371,3965,4607,1748698429746
-321,-92,3874,4608,1748698429785
-324,1129,4208,4609,1748698429826
-309,229,4129,4610,1748698429865
-207,298,3930,4611,1748698429906
-178,425,4045,4612,1748698429946
-161,516,4068,4613,1748698429986
-192,363,4054,4614,1748698430026
-166,381,4084,4615,1748698430067
-130,413,4077,4616,1748698430106
-157,253,4072,4617,1748698430146
-125,378,4072,4618,1748698430186
-147,400,4100,4619,1748698430227
-165,373,4069,4620,1748698430267
-165,267,4052,4621,1748698430307
-118,226,4057,4622,1748698430347
-118,247,4055,4623,1748698430388
-107,307,4064,4624,1748698430427
-152,263,4074,4625,1748698430467
-166,422,4088,4626,1748698430507
-208,313,4136,4627,1748698430548
-193,312,4084,4628,1748698430587
-183,320,4037,4629,1748698430628
-167,348,4033,4630,1748698430667
-114,430,4085,4631,1748698430708
-161,401,4051,4632,1748698430748
-142,346,4070,4633,1748698430788
-145,409,4070,4634,1748698430828
-180,414,4062,4635,1748698430869
-135,346,4069,4636,1748698430908
-149,383,4039,4637,1748698430948
-172,405,4061,4638,1748698430988
-150,355,4037,4639,1748698431029
-155,370,4053,4640,1748698431068
-149,426,4057,4641,1748698431109
-168,374,4061,4642,1748698431149
-150,349,4063,4643,1748698431189
-204,399,4052,4644,1748698431229
-158,384,4075,4645,1748698431269
-209,415,4030,4646,1748698431309
-148,402,4043,4647,1748698431350
-128,276,4050,4648,1748698431389
-152,456,4046,4649,1748698431430
-154,424,4030,4650,1748698431469
-142,484,4057,4651,1748698431510
-147,445,4104,4652,1748698431550
-233,449,4074,4653,1748698431590
-207,491,4057,4654,1748698431630
-178,554,4040,4655,1748698431670
-204,406,3997,4656,1748698431710
-202,281,4133,4657,1748698431750
-151,788,4134,4658,1748698431790
-130,290,4082,4659,1748698431831
-149,514,4112,4660,1748698431870
-173,334,4017,4661,1748698431910
-268,548,4109,4662,1748698431951
-146,399,4141,4663,1748698431991
-121,403,4090,4664,1748698432031
-124,425,4075,4665,1748698432071
-210,372,4026,4666,1748698432111
-176,463,4044,4667,1748698432152
-167,395,4073,4668,1748698432191
-176,358,4076,4669,1748698432232
-122,343,4060,4670,1748698432272
-165,394,4034,4671,1748698432312
-150,392,4015,4672,1748698432352
-160,356,4075,4673,1748698432392
-167,344,4111,4674,1748698432432
-151,353,4001,4675,1748698432473
-204,395,4066,4676,1748698432512
-191,356,4103,4677,1748698432553
-206,432,4052,4678,1748698432593
-164,401,4076,4679,1748698432634
-122,404,4028,4680,1748698432673
-190,349,4057,4681,1748698432713
-186,398,4059,4682,1748698432753
-178,421,4030,4683,1748698432794
-206,387,4055,4684,1748698432834
-175,388,4058,4685,1748698432874
-196,419,4052,4686,1748698432914
-167,422,4039,4687,1748698432954
-175,438,4052,4688,1748698432994
-197,387,4057,4689,1748698433035
-159,407,4119,4690,1748698433074
-171,467,3980,4691,1748698433115
-214,642,4044,4692,1748698433155
-172,232,4111,4693,1748698433195
-105,315,3973,4694,1748698433235
-289,740,4061,4695,1748698433276
-194,377,4045,4696,1748698433315
-149,362,4003,4697,1748698433355
-136,73,3890,4698,1748698433396
-259,630,3930,4699,1748698433437
-112,573,4049,4700,1748698433476
-243,533,4043,4701,1748698433515
-131,127,4059,4702,1748698433555
-181,169,4216,4703,1748698433596
-19,438,4015,4704,1748698433635
-448,1194,4082,4705,1748698433675
-366,-656,3878,4706,1748698433715
-231,312,4052,4707,1748698433756
-170,904,4184,4708,1748698433795
-284,-88,3990,4709,1748698433836
-386,713,4041,4710,1748698433876
-376,564,4016,4711,1748698433916
-464,626,3939,4712,1748698433956
-379,113,3621,4713,1748698433996
-470,612,4323,4714,1748698434036
-161,901,4030,4715,1748698434077
14,-451,4173,4716,1748698434116
-301,1154,3993,4717,1748698434156
-230,-442,3837,4718,1748698434196
-303,1190,4210,4719,1748698434238
-466,561,4327,4720,1748698434277
-218,-53,4300,4721,1748698434317
-1121,-526,5792,4722,1748698434357
-150,-522,4457,4723,1748698434397
493,-312,4310,4724,1748698434437
482,-712,2745,4725,1748698434477
1643,-2026,2483,4726,1748698434517
1087,-2738,2509,4727,1748698434558
1135,-2025,2658,4728,1748698434598
1175,-1456,2847,4729,1748698434638
1161,-2696,2802,4730,1748698434678
917,-2258,3388,4731,1748698434718
410,-2094,3498,4732,1748698434758
540,-3006,3282,4733,1748698434798
399,-2131,3442,4734,1748698434838
106,-2132,4149,4735,1748698434879
874,-2336,4339,4736,1748698434918
723,-3035,4468,4737,1748698434958
1138,-3503,4458,4738,1748698434998
1414,-2791,4322,4739,1748698435039
1522,-2593,3245,4740,1748698435079
1731,-1955,3040,4741,1748698435119
1687,-1743,2356,4742,1748698435159
1887,-736,2225,4743,1748698435200
2093,-469,1982,4744,1748698435239
2371,-1270,1640,4745,1748698435279
2432,355,2224,4746,1748698435320
2587,700,2206,4747,1748698435360
2842,-322,2182,4748,1748698435400
2971,455,2356,4749,1748698435440
3069,565,2214,4750,1748698435480
4670,102,2741,4751,1748698435521
2164,267,2243,4752,1748698435560
3484,384,2405,4753,1748698435600
3644,-246,2358,4754,1748698435641
3201,308,2324,4755,1748698435681
3654,-44,2262,4756,1748698435720
3472,438,2260,4757,1748698435761
3474,553,2400,4758,1748698435801
3483,-55,2228,4759,1748698435842
3421,437,2147,4760,1748698435881
3432,498,2133,4761,1748698435921
3424,244,2067,4762,1748698435961
3486,551,2195,4763,1748698436002
3529,479,2091,4764,1748698436042
3524,511,2144,4765,1748698436081
3540,271,1978,4766,1748698436122
3503,422,2055,4767,1748698436162
3522,413,2113,4768,1748698436202
3541,287,2101,4769,1748698436242
3523,446,2052,4770,1748698436282
3532,574,2210,4771,1748698436323
3565,371,1953,4772,1748698436362
3550,505,1982,4773,1748698436403
3559,546,1988,4774,1748698436443
3563,413,1995,4775,1748698436483
3560,417,2012,4776,1748698436523
3541,490,2020,4777,1748698436563
3588,436,2029,4778,1748698436603
3543,477,2025,4779,1748698436644
3543,389,2066,4780,1748698436683
3575,469,2022,4781,1748698436723
3548,469,2044,4782,1748698436764
3602,450,2017,4783,1748698436804
3534,467,2022,4784,1748698436844
3568,441,1959,4785,1748698436884
3556,426,1969,4786,1748698436924
3580,379,1974,4787,1748698436965
3556,413,2025,4788,1748698437004
3575,420,1996,4789,1748698437045
3572,435,2051,4790,1748698437085
3549,440,2032,4791,1748698437125
3573,427,1952,4792,1748698437165
3570,478,1997,4793,1748698437205
3555,454,2012,4794,1748698437246
3603,452,1968,4795,1748698437286
3595,368,1925,4796,1748698437325
3615,391,2045,4797,1748698437366
3571,431,2005,4798,1748698437406
3553,430,2033,4799,1748698437447
3568,436,1975,4800,1748698437486
3580,411,1987,4801,1748698437526
3582,435,2008,4802,1748698437566
3581,396,1992,4803,1748698437607
3528,570,2189,4804,1748698437647
3527,317,1923,4805,1748698437686
3623,-16,1774,4806,1748698437726
3585,595,2059,4807,1748698437767
3534,371,2144,4808,1748698437807
3542,212,2042,4809,1748698437847
3581,381,2054,4810,1748698437887
3541,375,2026,4811,1748698437928
3585,370,2067,4812,1748698437967
3556,310,2027,4813,1748698438007
3548,407,1992,4814,1748698438047
3589,324,2050,4815,1748698438088
3554,334,2013,4816,1748698438127
3548,319,2017,4817,1748698438167
3558,282,1988,4818,1748698438208
3562,347,2128,4819,1748698438249
3529,291,2013,4820,1748698438288
3540,442,2004,4821,1748698438328
3578,567,1975,4822,1748698438368
3630,683,1969,4823,1748698438409
3605,154,2116,4824,1748698438449
3511,118,2275,4825,1748698438488
3511,201,2094,4826,1748698438528
3527,-218,2037,4827,1748698438569
3537,-205,2170,4828,1748698438609
3435,-300,1922,4829,1748698438649
3540,526,2247,4830,1748698438689
3436,-641,2218,4831,1748698438730
3404,-773,2342,4832,1748698438769
3427,-513,2256,4833,1748698438809
3463,-692,2126,4834,1748698438849
3492,-411,2187,4835,1748698438890
3459,-302,2112,4836,1748698438929
3430,-610,2212,4837,1748698438969
3492,-454,2029,4838,1748698439010
3365,-510,2085,4839,1748698439051
3363,-794,2228,4840,1748698439090
3306,-631,2259,4841,1748698439130
3420,-381,2401,4842,1748698439170
3342,-374,2428,4843,1748698439211
3298,-374,2341,4844,1748698439250
3395,-637,2126,4845,1748698439290
3333,-376,2292,4846,1748698439330
3326,-271,2169,4847,1748698439371
3289,-243,2394,4848,1748698439411
3182,-608,2380,4849,1748698439451
3144,-469,2528,4850,1748698439491
3106,-336,2741,4851,1748698439532
3013,-348,2805,4852,1748698439571
2988,-543,2787,4853,1748698439611
2901,-523,2889,4854,1748698439652
2934,-532,2860,4855,1748698439692
2892,-366,2987,4856,1748698439731
2873,-277,2936,4857,1748698439772
2878,-414,2954,4858,1748698439812
2889,-356,2938,4859,1748698439853
2908,-275,2914,4860,1748698439892
2886,-370,2903,4861,1748698439932
2898,-374,2861,4862,1748698439972
2919,-307,2895,4863,1748698440013
2894,-330,2883,4864,1748698440052
2888,-366,2866,4865,1748698440092
2907,-357,2855,4866,1748698440133
2934,-332,2857,4867,1748698440173
2930,-342,2835,4868,1748698440213
2954,-379,2837,4869,1748698440253
2929,-353,2823,4870,1748698440293
2923,-337,2797,4871,1748698440334
2953,-347,2801,4872,1748698440373
2949,-282,2812,4873,1748698440413
2934,-345,2814,4874,1748698440454
2949,-284,2834,4875,1748698440494
2946,-324,2833,4876,1748698440534
2961,-352,2806,4877,1748698440574
2942,-311,2809,4878,1748698440614
2915,-412,2819,4879,1748698440655
2952,-335,2834,4880,1748698440694
2937,-287,2814,4881,1748698440735
2995,-350,2761,4882,1748698440774
2937,-310,2744,4883,1748698440815
2956,-266,2794,4884,1748698440855
2954,-341,2883,4885,1748698440895
2947,-461,2867,4886,1748698440935
2949,-263,2840,4887,1748698440976
2929,-383,2850,4888,1748698441015
2939,-306,2848,4889,1748698441056
2998,-302,2811,4890,1748698441096
2919,-329,2800,4891,1748698441137
2964,-331,2801,4892,1748698441176
2946,-294,2806,4893,1748698441216
2937,-273,2837,4894,1748698441257
